Time,System Production (Wh)
11/8/17,37044.9883
11/9/17,38805.4258
11/10/17,29003.7129
11/11/17,26571.6113
11/12/17,17175.2207
11/13/17,4309.606
11/14/17,35152.4805
11/15/17,4540.3125
11/16/17,3467.7307
11/17/17,25555.5098
11/18/17,1226.7471
11/19/17,3965.5283
11/20/17,37768.2305
11/21/17,24310.3301
11/22/17,12343.7148
11/23/17,26393.4883
11/24/17,36462.4766
11/25/17,24505.2012
11/26/17,33739.3242
11/27/17,28204.2324
11/28/17,35468.4297
11/29/17,35398.9102
11/30/17,5755.6597
12/1/17,34683.8086
12/2/17,26431.5547
12/3/17,32993.1406
12/4/17,14884.417
12/5/17,3220.6284
12/6/17,34171.2227
12/7/17,10930.4434
12/8/17,23039.043
12/9/17,11199.0537
12/10/17,10545.3232
12/11/17,10749.377
12/12/17,16925.709
12/13/17,5894.5024
12/14/17,14502.0957
12/15/17,9470.3086
12/16/17,26189.1367
12/17/17,3894.0459
12/18/17,2216.9243
12/19/17,18298.9766
12/20/17,31022.377
12/21/17,29131.4609
12/22/17,1406.6821
12/23/17,2476.9783
12/24/17,5905.1826
12/25/17,24326.9023
12/26/17,13063.1504
12/27/17,29650.375
12/28/17,13881.835
12/29/17,9037.752
12/30/17,249.8763
12/31/17,1177.1544
1/1/18,611.0383
1/2/18,2551.6096
1/3/18,2167.6855
1/4/18,1523.2156
1/5/18,2086.6318
1/6/18,4042.5129
1/7/18,2055.4221
1/8/18,57.1233
1/9/18,8607.9688
1/10/18,12234.5479
1/11/18,5678.5654
1/12/18,1447.9343
1/13/18,526.1922
1/14/18,2508.1907
1/15/18,342.7922
1/16/18,46.0879
1/17/18,4.9779
1/18/18,624.2546
1/19/18,3551.4973
1/20/18,34040.4648
1/21/18,4307.2065
1/22/18,10203.4736
1/23/18,6938.8896
1/24/18,3768.4551
1/25/18,24287.043
1/26/18,38403.6289
1/27/18,1629.8342
1/28/18,38195.5508
1/29/18,9260.4834
1/30/18,19266.3477
1/31/18,23968.0254
2/1/18,6437.4116
2/2/18,20627.4023
2/3/18,11893.2246
2/4/18,276.268
2/5/18,18762.123
2/6/18,7263.0576
2/7/18,5187.6538
2/8/18,22148.834
2/9/18,15243.916
2/10/18,5042.7686
2/11/18,3965.2739
2/12/18,43296.707
2/13/18,27624.7559
2/14/18,5057.9092
2/15/18,4421.8296
2/16/18,3960.1125
2/17/18,4289.0981
2/18/18,29022.5996
2/19/18,5311.8926
2/20/18,23917.6582
2/21/18,4375.4116
2/22/18,12636.3135
2/23/18,4934.6992
2/24/18,6339.2725
2/25/18,16373.1953
2/26/18,45924.3242
2/27/18,45524.5039
2/28/18,20593.4082
3/1/18,2654.7744
3/2/18,15702.5957
3/3/18,47323.6406
3/4/18,47232.8008
3/5/18,39499.4258
3/6/18,39645.793
3/7/18,13574.9492
3/8/18,15871.1787
3/9/18,15023.0889
3/10/18,48121.3477
3/11/18,43591.4336
3/12/18,33063.4766
3/13/18,23856.2734
3/14/18,24493.6035
3/15/18,46841.6211
3/16/18,49103.0273
